stop_phyloP100way	201.407132713184	98433.883078384	0	0.441774795166121	0.450457529996788
num_homologs_with_uORFs	218.548251502741	120922.637117911	0	0.268366630820723	0.273223719351453
num_homologs_with_uORFs.1	218.548251502741	120922.637117911	0	0.268366630820723	0.273223719351453
num_homologs_with_uORFs.2	218.548251502741	120922.637117911	0	0.268366630820723	0.273223719351453
num_homologs_with_uORFs.3	218.548251502741	120922.637117911	0	0.268366630820723	0.273223719351453
num_homologs_with_uORFs.4	218.548251502741	120922.637117911	0	0.268366630820723	0.273223719351453
start_phyloP100way	220.89085685761	93663.9603721124	0	0.509669453151087	0.518795134624869
start_phastCons100way	234.144589817461	91660.5593367717	0	0.409498741128819	0.416412320951841
exon_phyloP100way	238.015590093053	100837.043576065	0	0.553160246779061	0.562346109458796
stop_phastCons100way	244.264869270364	100896.210891502	0	0.385346542557829	0.391580625831968
aa_len	256.283332319215	126535.176858101	0	0.3612779803816	0.366846471079605
phylocsf_real	257.636393859455	101263.345949161	0	0.76156641041818	0.773242580294229
phylocsf_real.1	257.636393859455	101263.345949161	0	0.76156641041818	0.773242580294229
phylocsf_real.2	257.636393859455	101263.345949161	0	0.76156641041818	0.773242580294229
phylocsf_real.3	257.636393859455	101263.345949161	0	0.76156641041818	0.773242580294229
phylocsf_real.4	257.636393859455	101263.345949161	0	0.76156641041818	0.773242580294229
start_initiating	259.628539769633	84245.8302689166	0	0.854500667954394	0.867500427618817
start_elongating_A	305.909685267811	87214.9960031247	0	1.10843147979787	1.12272671333206
stop_elongating_A	316.501262353383	93125.7049765818	0	0.760581352186125	0.770060117367366
start_elongating_footprints	331.059217092936	87830.2061285866	0	1.12607534831088	1.1394883093084
exon_phastCons100way	360.53216665888	144543.535423365	0	0.39346269912561	0.397764087837379
Tissue.Entropy	386.40642439117	119118.044021834	0	0.78555461086677	0.79356443604778
Tissue.Entropy.1	386.40642439117	119118.044021834	0	0.78555461086677	0.79356443604778
Tissue.Entropy.2	386.40642439117	119118.044021834	0	0.78555461086677	0.79356443604778
Tissue.Entropy.3	386.40642439117	119118.044021834	0	0.78555461086677	0.79356443604778
Tissue.Entropy.4	386.40642439117	119118.044021834	0	0.78555461086677	0.79356443604778
stop_elongating_footprints	427.715935371295	105800.215789077	0	0.984810281684738	0.993877517363965
exon_elongating_A	456.528967032902	104950.187289418	0	0.960477406771163	0.968760078563086
exon_elongating_footprints	470.897856806895	106121.076462116	0	0.985119924560409	0.993354796240365
mean_expression	516.907729549682	111406.469293658	0	1.09478611691683	1.10312002922638
mean_expression.1	516.907729549682	111406.469293658	0	1.09478611691683	1.10312002922638
mean_expression.2	516.907729549682	111406.469293658	0	1.09478611691683	1.10312002922638
mean_expression.3	516.907729549682	111406.469293658	0	1.09478611691683	1.10312002922638
mean_expression.4	516.907729549682	111406.469293658	0	1.09478611691683	1.10312002922638
